author_id,conversation_id,created_at,entities,id,lang,possibly_sensitive,public_metrics,text,withheld,uuid
1.26E+18,1.51E+18,2022-04-02 16:38:54+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/bIrIu7vIez'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/bIrIu7vIez,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
369514045,1.51E+18,2022-04-02 15:50:09+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/Zgg6gmK83n'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/Zgg6gmK83n,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1.49E+18,1.51E+18,2022-04-02 14:39:57+00:00,"{'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 23, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 0, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/e7d983StkC'}]}",1.51E+18,zxx,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",https://t.co/e7d983StkC,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1.32E+18,1.51E+18,2022-04-02 09:30:49+00:00,"{'annotations': [{'end': 18, 'normalized_text': 'Russia', 'probability': 0.9736, 'start': 13, 'type': 'Place'}, {'end': 109, 'normalized_text': 'Our Lady of Fatima', 'probability': 0.4169, 'start': 92, 'type': 'Organization'}, {'end': 139, 'normalized_text': 'Ukraine', 'probability': 0.9183, 'start': 133, 'type': 'Place'}, {'end': 208, 'normalized_text': 'Russia', 'probability': 0.9659000000000001, 'start': 203, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 259, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 236, 'status': 200, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/dHvVXnhp6v'}, {'display_url': 'pic.twitter.com/QVbqFmfZ2X', 'end': 283, 'expanded_url': 'https://twitter.com/Hotch89100626/status/1510187988495462403/photo/1', 'media_key': '3_1510187978462621698', 'start': 260, 'url': 'https://t.co/QVbqFmfZ2X'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","Consecrate "" Russia!"" to the Immaculate Heart of the Virgin Mary Explicitly as requested by Our Lady of Fatima in 1917—1929...!!
The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/dHvVXnhp6v https://t.co/QVbqFmfZ2X",,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1.30E+18,1.51E+18,2022-04-02 07:28:45+00:00,"{'annotations': [{'end': 38, 'normalized_text': 'Ucrania', 'probability': 0.8814000000000001, 'start': 32, 'type': 'Place'}, {'end': 130, 'normalized_text': 'Ucrania', 'probability': 0.8623000000000001, 'start': 124, 'type': 'Place'}, {'end': 169, 'normalized_text': 'Occidente', 'probability': 0.7295, 'start': 161, 'type': 'Place'}, {'end': 193, 'normalized_text': 'Rusia', 'probability': 0.9643, 'start': 189, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 220, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 197, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/CPDLqKbVXe'}]}",1.51E+18,es,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","El proyecto de ley de ""ayuda"" a Ucrania que en realidad es una licencia para matar y defraudar
Los documentos muestran cómo Ucrania sigue siendo un apoderado de Occidente en una guerra con Rusia 

https://t.co/CPDLqKbVXe",,5afc8ceb-eea3-4c48-966f-ae2c7e099650
2906641981,1.51E+18,2022-04-02 01:20:25+00:00,"{'annotations': [{'end': 4, 'normalized_text': 'ウクライナ', 'probability': 0.844, 'start': 0, 'type': 'Place'}, {'end': 46, 'normalized_text': 'ウクライナ', 'probability': 0.9212, 'start': 42, 'type': 'Place'}, {'end': 52, 'normalized_text': 'ロシア', 'probability': 0.3688, 'start': 50, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 109, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 86, 'status': 200, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/iWSqY4jV4b'}, {'display_url': 'pic.twitter.com/71XrDCHWWG', 'end': 133, 'expanded_url': 'https://twitter.com/amatsuda7/status/1510064579082330114/photo/1', 'media_key': '3_1510064084624240642', 'start': 110, 'url': 'https://t.co/71XrDCHWWG'}]}",1.51E+18,ja,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}","ウクライナ「援助」法案は、実際は、殺害と騙しのライセンスだ - RT

メディアは、ウクライナが、対ロシア戦争で、欧米の代理人として、いかに利用されているかを示している。
https://t.co/iWSqY4jV4b https://t.co/71XrDCHWWG",,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1.34E+18,1.51E+18,2022-04-01 21:07:37+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/tTqPEeuHqv'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/tTqPEeuHqv,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
2744205720,1.51E+18,2022-04-01 17:45:23+00:00,"{'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 23, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 0, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/A0W1Pj0eRB'}]}",1.51E+18,zxx,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",https://t.co/A0W1Pj0eRB,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1.48E+18,1.51E+18,2022-04-01 17:30:12+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/NL28d8Ry7Z'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/NL28d8Ry7Z,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
97250580,1.51E+18,2022-04-01 16:30:24+00:00,"{'annotations': [{'end': 28, 'normalized_text': 'UCRANIA', 'probability': 0.6875, 'start': 22, 'type': 'Place'}, {'end': 69, 'normalized_text': 'Ucrânia', 'probability': 0.8837, 'start': 63, 'type': 'Place'}, {'end': 154, 'normalized_text': 'Ucrânia', 'probability': 0.9685, 'start': 148, 'type': 'Place'}, {'end': 214, 'normalized_text': 'Rússia', 'probability': 0.8974000000000001, 'start': 209, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 239, 'expanded_url': 'https://rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 216, 'status': 200, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/5BU9RzMQz8'}, {'display_url': 'pic.twitter.com/PD7sHZNosS', 'end': 263, 'expanded_url': 'https://twitter.com/RadioProletrio/status/1509931192065400838/photo/1', 'media_key': '3_1509931142539096069', 'start': 240, 'url': 'https://t.co/PD7sHZNosS'}]}",1.51E+18,pt,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","AJUDA HUMANITÁRIA PRÓ UCRANIA::
O projeto de lei de 'ajuda' da Ucrânia que na verdade é uma licença para matar e fraudar

Documentos mostram como a Ucrânia é usada em um proxy ocidental em uma guerra contra a Rússia
https://t.co/5BU9RzMQz8 https://t.co/PD7sHZNosS",,5afc8ceb-eea3-4c48-966f-ae2c7e099650
489720515,1.51E+18,2022-04-01 14:00:06+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/nMBaTGLguQ'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/nMBaTGLguQ,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
2855730904,1.51E+18,2022-04-01 12:41:11+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/WcLsrtxUHO'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/WcLsrtxUHO,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
25924647,1.51E+18,2022-04-01 12:07:23+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.911, 'start': 4, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 92, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 69, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/Zm0wZX83OM'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud https://t.co/Zm0wZX83OM #,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
8.47E+17,1.51E+18,2022-04-01 11:53:32+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9187000000000001, 'start': 4, 'type': 'Place'}, {'end': 76, 'normalized_text': 'Russia', 'probability': 0.9625, 'start': 71, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 131, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 108, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/9mq4NFk1g1'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 1}",The Ukraine ‘aid’ bill that’s actually a license 2 kill &amp; defraud — RT Russia &amp; Former Soviet Union https://t.co/9mq4NFk1g1 Everything about Anglo Saxon world makes me utterly nauseated. Seekenning people who think nothing matters but wealth &amp; possessions &amp; holidays on the beach.,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
105111646,1.51E+18,2022-04-01 09:33:28+00:00,"{'annotations': [{'end': 119, 'normalized_text': 'Ukraine', 'probability': 0.9966, 'start': 113, 'type': 'Place'}, {'end': 143, 'normalized_text': 'NATO', 'probability': 0.6905, 'start': 140, 'type': 'Organization'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 267, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 244, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/XMDP5sdzdt'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","""almost half the headline $13.6 billion...has already been allocated - to cover the cost of weapons shipments to Ukraine and the buildup of NATO forces in January and February this year. In other words, before the war had even formally begun.""
https://t.co/XMDP5sdzdt",,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1.26E+18,1.51E+18,2022-04-01 08:39:37+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/bIrIu7vIez'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/bIrIu7vIez,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1852055082,1.51E+18,2022-04-01 08:33:38+00:00,"{'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 23, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 0, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/KGEYg7qG93'}]}",1.51E+18,zxx,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",https://t.co/KGEYg7qG93,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
64643056,1.51E+18,2022-04-01 06:30:00+00:00,"{'annotations': [{'end': 12, 'normalized_text': 'Biden', 'probability': 0.9523, 'start': 8, 'type': 'Person'}], 'urls': [{'display_url': 'on.rt.com/bulx', 'end': 225, 'expanded_url': 'https://on.rt.com/bulx', 'start': 202, 'unwound_url': 'https://on.rt.com/bulx', 'url': 'https://t.co/erH8oO4FX3'}]}",1.51E+18,en,FALSE,"{'like_count': 121, 'quote_count': 1, 'reply_count': 17, 'retweet_count': 19}","In sum, Biden’s aid bill is an epic testament to the law of Maslow’s gavel - 'it is tempting, if the only tool you have is a hammer, to treat everything as if it were a nail.'

— RT investigative unit

https://t.co/erH8oO4FX3","{'copyright': False, 'country_codes': ['AT', 'BE', 'BG', 'CY', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HR', 'HU', 'IE', 'IT', 'LT', 'LU', 'LV', 'MT', 'NL', 'PL', 'PT', 'RO', 'SE', 'SI', 'SK']}",5afc8ceb-eea3-4c48-966f-ae2c7e099650
32841180,1.51E+18,2022-04-01 06:04:40+00:00,"{'annotations': [{'end': 10, 'normalized_text': 'Ukraine', 'probability': 0.9128000000000001, 'start': 4, 'type': 'Place'}, {'end': 79, 'normalized_text': 'Russia', 'probability': 0.9542, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 130, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 107, 'status': 200, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/IWZQsbGmHV'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia &amp; Former Soviet Union https://t.co/IWZQsbGmHV,,5afc8ceb-eea3-4c48-966f-ae2c7e099650
1.36E+18,1.51E+18,2022-04-01 02:39:23+00:00,"{'annotations': [{'end': 23, 'normalized_text': 'hunter Biden', 'probability': 0.9383, 'start': 12, 'type': 'Person'}], 'urls': [{'description': 'How military aid to the Ukraine is turning the US into a side in a proxy war with Russia', 'display_url': 'rt.com/russia/552885-…', 'end': 113, 'expanded_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1523860199462760448/KK_LAh5C?format=jpg&name=150x150', 'width': 150}], 'start': 90, 'status': 200, 'title': 'The Ukraine ‘aid’ bill that’s actually a license to kill and defraud — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/552885-ukraine-aid-bill-license-kill/', 'url': 'https://t.co/nZ7ZnuQkxR'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","I wonder if hunter Biden is overseeing or in the board of this 13.5 billion dollar fraud

https://t.co/nZ7ZnuQkxR",,5afc8ceb-eea3-4c48-966f-ae2c7e099650
